Well,Cycle,Time,Object Index,Area [um^2],Area [%],Perimeter [um],Form factor,Extent,Compactness,Eccentricity,Characteristic RI,Characteristic dry mass density [pg / um^3],Dry mass [pg],Granularity
A1,6,00:15:18,19,1061.96,1.74915,251.763,0.210539,0.519713,4.74971,0.899791,1.34209,0.0604718,205.5,13.6871
A1,6,00:15:18,20,628.8,1.03569,177.191,0.251674,0.585213,3.9734,0.897898,1.34518,0.0759028,152.729,11.3571
A1,6,00:15:18,21,318.04,0.523842,135.747,0.216885,0.598449,4.61074,0.882519,1.34824,0.0911846,92.8011,7.17654
A1,6,00:15:18,22,878.2,1.44648,247.803,0.179717,0.459925,5.56431,0.695491,1.34238,0.0619069,173.973,11.0842
A1,6,00:15:18,23,256.92,0.423172,85.0997,0.445812,0.611714,2.2431,0.794576,1.35265,0.113264,93.1193,7.07149
A1,6,00:15:18,24,1048.2,1.72648,271.671,0.178471,0.422716,5.60316,0.821096,1.34152,0.0575945,193.186,12.504
A1,6,00:15:18,25,1009.96,1.6635,300.588,0.140466,0.381693,7.11918,0.891188,1.34245,0.0622545,201.198,13.2957
A1,6,00:15:18,26,474.44,0.781448,149.873,0.265427,0.480669,3.76752,0.903152,1.3487,0.0935139,141.974,8.92582
A1,6,00:15:18,27,373.8,0.615684,125.991,0.295917,0.571245,3.37933,0.705357,1.34712,0.0855988,102.39,11.0517
A1,6,00:15:18,28,397.88,0.655346,130.95,0.291577,0.385902,3.42963,0.916832,1.34893,0.0946466,120.506,7.59465
A1,6,00:15:18,29,1233.08,2.031,344.667,0.130438,0.469016,7.6665,0.789985,1.34039,0.0519326,204.918,16.6919
A1,6,00:15:18,30,570.8,0.940162,129.743,0.426117,0.662858,2.34677,0.774927,1.34451,0.0725604,132.536,13.8088
A1,6,00:15:18,31,480.04,0.790671,118.887,0.426795,0.612327,2.34305,0.579102,1.34546,0.0772906,118.728,9.19247
A1,6,00:15:18,32,369.2,0.608107,116.74,0.340433,0.56363,2.93744,0.879299,1.34911,0.0955414,112.876,6.29272
A1,6,00:15:18,33,661.16,1.08899,181.778,0.251439,0.559414,3.97711,0.815936,1.34164,0.0581851,123.103,14.0181
A1,6,00:15:18,34,352.16,0.580041,119.371,0.310565,0.575877,3.21994,0.748153,1.34764,0.0881907,99.3832,9.99954
A1,6,00:15:18,35,436.16,0.718397,133.21,0.308875,0.6016,3.23756,0.64547,1.34852,0.0926223,129.274,10.0309
A1,6,00:15:18,36,267.8,0.441092,78.2973,0.548943,0.691489,1.82168,0.712865,1.34365,0.0682666,58.5017,12.1354
A1,6,00:15:18,37,276.52,0.455455,132.92,0.196678,0.495236,5.08445,0.588548,1.34416,0.0707801,62.6308,7.23476
A1,6,00:15:18,38,254.0,0.418362,114.653,0.242815,0.581236,4.11836,0.505312,1.35521,0.126061,102.463,5.79825
A1,6,00:15:18,39,443.92,0.731178,138.673,0.29009,0.640245,3.44721,0.93562,1.3442,0.0710058,100.867,11.4722
A1,7,00:18:18,1,679.2,1.11871,203.651,0.205796,0.433705,4.85919,0.970122,1.34622,0.0811083,176.284,9.69506
A1,7,00:18:18,2,295.48,0.486684,110.374,0.30479,0.483949,3.28095,0.916196,1.34395,0.069772,65.9719,6.42318
A1,7,00:18:18,3,226.0,0.372243,95.1222,0.313873,0.603632,3.186,0.661491,1.34567,0.0783276,56.6465,11.2802
A1,7,00:18:18,4,455.36,0.750021,136.064,0.309084,0.59107,3.23537,0.7631,1.34668,0.083383,121.502,10.1344
A1,7,00:18:18,5,917.28,1.51085,270.825,0.157157,0.49205,6.36305,0.818198,1.34169,0.0584441,171.551,15.2781
A1,7,00:18:18,6,302.12,0.49762,81.3269,0.574012,0.630573,1.74212,0.461397,1.35434,0.121677,117.636,6.6768
A1,7,00:18:18,7,807.04,1.32927,390.042,0.0666626,0.350156,15.0009,0.915717,1.34413,0.0706344,182.415,8.26143
A1,7,00:18:18,8,293.36,0.483192,109.959,0.304894,0.584848,3.27983,0.908392,1.34491,0.0745375,69.9722,11.2755
A1,7,00:18:18,9,536.88,0.884292,188.058,0.190768,0.379925,5.24198,0.937822,1.34501,0.0750321,128.906,10.2495
A1,7,00:18:18,10,143.92,0.23705,70.2725,0.366235,0.587908,2.73048,0.715184,1.35336,0.116819,53.8002,5.62773
A1,7,00:18:18,11,227.48,0.374681,80.4335,0.441854,0.600084,2.26319,0.823573,1.35358,0.117907,85.8289,5.11914
A1,7,00:18:18,12,891.68,1.46868,262.845,0.162188,0.421885,6.16567,0.94374,1.34465,0.0732572,209.03,8.62189
A1,7,00:18:18,13,753.96,1.24184,213.538,0.207781,0.522596,4.81275,0.888003,1.34472,0.0735831,177.532,7.19042
A1,7,00:18:18,14,601.52,0.99076,146.125,0.354007,0.671999,2.8248,0.730866,1.34641,0.0820585,157.951,8.55898
A1,7,00:18:18,15,451.72,0.744026,142.416,0.279873,0.401458,3.57305,0.938655,1.34752,0.0875763,126.592,7.41259
A1,7,00:18:18,16,334.2,0.550459,108.341,0.35779,0.567788,2.79494,0.75233,1.34758,0.0879133,94.018,6.43502
A1,7,00:18:18,17,504.48,0.830926,120.857,0.434018,0.660452,2.30405,0.656163,1.34604,0.0802079,129.482,13.7125
A1,7,00:18:18,18,276.08,0.45473,95.2904,0.382073,0.624051,2.6173,0.857553,1.35346,0.117296,103.626,6.68479
A1,7,00:18:18,19,1125.68,1.8541,271.415,0.192024,0.454989,5.20768,0.876717,1.3419,0.0595242,214.417,13.5321
A1,7,00:18:18,20,341.96,0.563241,139.782,0.219931,0.609554,4.54689,0.88528,1.34837,0.0918293,100.486,6.88331
A1,7,00:18:18,21,645.2,1.06271,165.114,0.297396,0.579257,3.36252,0.869906,1.34465,0.0732683,151.273,11.3378
A1,7,00:18:18,22,266.28,0.438588,109.172,0.280754,0.548172,3.56184,0.817141,1.35193,0.109633,93.4181,6.84128
A1,7,00:18:18,23,857.92,1.41308,242.067,0.183986,0.542356,5.43521,0.749441,1.34266,0.0632862,173.742,11.1239
A1,7,00:18:18,24,1065.24,1.75455,238.215,0.235895,0.426608,4.23918,0.842966,1.34153,0.0576557,196.535,12.256
A1,7,00:18:18,25,1031.0,1.69815,287.885,0.156325,0.389645,6.39691,0.889063,1.34233,0.0616543,203.41,13.0466
A1,7,00:18:18,26,487.52,0.802992,135.462,0.333862,0.507833,2.99525,0.899673,1.3483,0.0915158,142.77,9.10968
A1,7,00:18:18,27,384.56,0.633407,127.227,0.298551,0.552053,3.34952,0.75525,1.3469,0.08452,104.01,10.0455
A1,7,00:18:18,28,409.32,0.674189,119.12,0.362496,0.42191,2.75865,0.920088,1.34871,0.0935499,122.534,7.25999
A1,7,00:18:18,29,559.8,0.922044,131.824,0.404811,0.649119,2.47029,0.776018,1.3445,0.0725029,129.879,15.2267
A1,7,00:18:18,30,1215.0,2.00122,312.882,0.155964,0.516011,6.41172,0.786419,1.34041,0.0520415,202.337,16.7068
A1,7,00:18:18,31,519.04,0.854908,149.938,0.290127,0.544547,3.44677,0.763646,1.34517,0.0758565,125.992,8.77755
A1,7,00:18:18,32,376.52,0.620164,127.177,0.292538,0.565957,3.41836,0.879686,1.34864,0.0932235,112.322,6.89299
A1,7,00:18:18,33,643.56,1.06,175.597,0.262279,0.552697,3.81273,0.766835,1.34171,0.0585563,120.59,13.0765
A1,7,00:18:18,34,343.0,0.564954,123.77,0.281368,0.546318,3.55406,0.679429,1.34774,0.0886992,97.3562,9.13091
A1,7,00:18:18,35,436.96,0.719715,142.502,0.2704,0.628756,3.69822,0.669291,1.34843,0.0921489,128.849,9.62208
A1,7,00:18:18,36,281.6,0.463822,141.433,0.176907,0.488211,5.6527,0.569677,1.3441,0.070492,63.5217,7.2369
A1,7,00:18:18,37,268.48,0.442212,81.0215,0.51395,0.72079,1.94571,0.683214,1.34381,0.0690701,59.3406,11.0013
A1,7,00:18:18,38,306.36,0.504604,126.307,0.241316,0.558073,4.14394,0.686822,1.35297,0.114839,112.583,5.58412
A1,7,00:18:18,39,468.0,0.77084,131.444,0.340387,0.601604,2.93784,0.940739,1.34403,0.0701607,105.073,12.4649
A1,8,00:21:18,1,667.4,1.09927,228.272,0.16095,0.493639,6.21311,0.971913,1.34655,0.0827595,176.748,10.6072
A1,8,00:21:18,2,314.32,0.517715,129.445,0.235726,0.514806,4.24221,0.901098,1.3434,0.0669973,67.3875,5.44588
A1,8,00:21:18,3,214.88,0.353928,87.4725,0.352909,0.659951,2.83359,0.710988,1.34487,0.0743424,51.119,15.6273
A1,8,00:21:18,4,474.48,0.781514,181.824,0.180353,0.49118,5.54468,0.831016,1.34637,0.0818285,124.243,11.4963
A1,8,00:21:18,5,929.48,1.53094,221.017,0.239109,0.531983,4.18219,0.806279,1.34147,0.0573546,170.592,14.6189
A1,8,00:21:18,6,288.88,0.475813,83.7482,0.517578,0.591579,1.93207,0.366173,1.35392,0.119596,110.557,6.93546
A1,8,00:21:18,7,738.96,1.21714,269.24,0.128101,0.381143,7.80637,0.924195,1.34485,0.0742669,175.617,7.57846
A1,8,00:21:18,8,289.76,0.477262,101.447,0.353813,0.578225,2.82635,0.921967,1.34521,0.0760613,70.5265,9.92778
A1,8,00:21:18,9,486.32,0.801015,167.138,0.218767,0.359152,4.57108,0.931932,1.3458,0.0789962,122.936,9.97168
A1,8,00:21:18,10,423.32,0.697248,157.321,0.214933,0.464167,4.65262,0.599528,1.35285,0.114238,154.75,4.65018
A1,8,00:21:18,11,949.44,1.56382,300.439,0.13218,0.464756,7.56547,0.924094,1.34439,0.0719318,218.544,8.49051
A1,8,00:21:18,12,774.68,1.27597,213.076,0.21442,0.515299,4.66375,0.886821,1.34453,0.0726415,180.077,7.84978
A1,8,00:21:18,13,580.92,0.95683,159.659,0.286379,0.640344,3.49188,0.744128,1.34705,0.0852716,158.515,8.91322
A1,8,00:21:18,14,438.32,0.721955,146.913,0.2552,0.410935,3.9185,0.945744,1.34901,0.0950598,133.333,6.2988
A1,8,00:21:18,15,318.88,0.525226,103.092,0.377043,0.512867,2.65222,0.721757,1.34874,0.09371,95.6232,7.17081
A1,8,00:21:18,16,540.56,0.890354,137.271,0.36049,0.708838,2.774,0.697381,1.34568,0.0784164,135.644,13.2349
A1,8,00:21:18,17,280.52,0.462043,110.258,0.289968,0.476136,3.44866,0.83987,1.35417,0.120844,108.478,6.86898
A1,8,00:21:18,18,676.88,1.11489,169.688,0.295405,0.55584,3.38519,0.895154,1.34462,0.0730764,158.285,11.8369
A1,8,00:21:18,19,1143.0,1.88263,350.32,0.117038,0.282334,8.54424,0.891572,1.34195,0.0597271,218.458,13.5887
A1,8,00:21:18,20,322.12,0.530562,136.251,0.218045,0.574189,4.58621,0.879299,1.34919,0.0959292,98.8822,6.959
A1,8,00:21:18,21,836.88,1.37842,263.234,0.151771,0.463327,6.58889,0.588065,1.34292,0.0646119,173.032,11.677
A1,8,00:21:18,22,266.52,0.438984,105.256,0.302305,0.536473,3.30792,0.842118,1.35213,0.11065,94.3696,6.20749
A1,8,00:21:18,23,1046.6,1.72385,268.91,0.181876,0.425178,5.49824,0.823626,1.34148,0.0574185,192.301,11.843
A1,8,00:21:18,24,1021.04,1.68175,286.394,0.156432,0.376323,6.39257,0.892827,1.34239,0.0619302,202.346,13.6484
A1,8,00:21:18,25,462.0,0.760958,146.056,0.272152,0.461299,3.67442,0.915558,1.349,0.094984,140.424,9.96579
A1,8,00:21:18,26,359.28,0.591768,132.428,0.257445,0.548352,3.88433,0.648418,1.34803,0.0901674,103.665,10.0915
A1,8,00:21:18,27,1156.2,1.90437,315.971,0.145529,0.523527,6.87148,0.755821,1.34062,0.0530806,196.39,15.9768
A1,8,00:21:18,28,447.88,0.737701,143.075,0.274943,0.394747,3.63711,0.923967,1.34771,0.0885547,126.918,8.69186
A1,8,00:21:18,29,530.4,0.873619,126.134,0.418936,0.707842,2.387,0.766726,1.34475,0.0737456,125.167,13.29
A1,8,00:21:18,30,521.08,0.858268,183.601,0.194252,0.488342,5.14796,0.684395,1.34479,0.0739513,123.311,8.29167
A1,8,00:21:18,31,738.12,1.21575,241.338,0.159252,0.494361,6.27936,0.759392,1.3414,0.0569995,134.632,12.8253
A1,8,00:21:18,32,377.72,0.622141,140.469,0.240557,0.576496,4.15703,0.882259,1.34894,0.0947005,114.465,8.16051
A1,8,00:21:18,33,369.4,0.608437,134.268,0.257491,0.575031,3.88364,0.685201,1.34751,0.0875452,103.485,9.81636
A1,8,00:21:18,34,431.32,0.710425,134.053,0.301619,0.644608,3.31544,0.587116,1.34794,0.0897168,123.829,9.77356
A1,8,00:21:18,35,274.12,0.451502,82.9174,0.501025,0.706349,1.99591,0.694506,1.34398,0.0698804,61.2979,12.5415
A1,8,00:21:18,36,269.32,0.443596,121.879,0.227837,0.542634,4.38911,0.700235,1.34386,0.0692942,59.7194,7.66239
A1,8,00:21:18,37,480.64,0.79166,148.13,0.275262,0.596032,3.6329,0.943388,1.34419,0.0709633,109.145,13.1936
A1,8,00:21:18,38,247.64,0.407887,134.392,0.172299,0.532788,5.80388,0.780721,1.35605,0.130231,103.202,5.26817
A1,9,00:24:17,1,671.28,1.10566,234.379,0.15356,0.47228,6.51211,0.966913,1.34669,0.0834327,179.222,10.1227
A1,9,00:24:17,2,293.0,0.482599,117.864,0.265041,0.493598,3.77301,0.881608,1.34347,0.067363,63.1595,6.78156
A1,9,00:24:17,3,207.56,0.341871,87.3897,0.341534,0.634818,2.92797,0.772764,1.34572,0.0785781,52.1909,12.5382
A1,9,00:24:17,4,468.72,0.772026,192.281,0.159312,0.47669,6.27698,0.850028,1.34633,0.0816492,122.466,10.7046
A1,9,00:24:17,5,899.32,1.48127,236.737,0.201647,0.557172,4.95916,0.804606,1.34173,0.0586309,168.729,14.1643
A1,9,00:24:17,6,291.08,0.479436,101.77,0.353172,0.550954,2.83148,0.398532,1.35361,0.118031,109.94,6.92502
A1,9,00:24:17,7,742.56,1.22307,325.062,0.0883099,0.385713,11.3238,0.920747,1.34462,0.0730766,173.644,8.37502
A1,9,00:24:17,8,308.04,0.507371,128.927,0.232878,0.446073,4.29409,0.93634,1.34518,0.0758841,74.8011,8.8387
A1,9,00:24:17,9,497.2,0.818936,185.021,0.182515,0.3796,5.47899,0.921586,1.3458,0.0789946,125.684,9.55048
A1,9,00:24:17,10,373.4,0.615025,104.354,0.430887,0.618376,2.32079,0.839544,1.35581,0.129072,154.226,4.63638
A1,9,00:24:17,11,811.56,1.33672,216.399,0.217782,0.611317,4.59175,0.951297,1.34524,0.0761939,197.875,8.43226
A1,9,00:24:17,12,805.6,1.3269,247.272,0.165569,0.446563,6.03978,0.897825,1.34458,0.0728983,187.926,7.77422
A1,9,00:24:17,13,561.28,0.924481,154.457,0.295646,0.612377,3.38243,0.706193,1.34716,0.0857888,154.085,9.35654
A1,9,00:24:17,14,435.8,0.717804,129.794,0.325081,0.449149,3.07616,0.942339,1.34892,0.0945807,131.898,6.49269
A1,9,00:24:17,15,341.24,0.562055,124.895,0.274902,0.573551,3.63766,0.725533,1.34791,0.0895499,97.7856,6.89088
A1,9,00:24:17,16,503.84,0.829872,133.88,0.353242,0.565477,2.83092,0.642801,1.34639,0.081949,132.125,11.1995
A1,9,00:24:17,17,279.84,0.460923,89.7519,0.436548,0.639839,2.2907,0.864712,1.35362,0.118119,105.774,6.62903
A1,9,00:24:17,18,684.88,1.12806,174.849,0.281512,0.554918,3.55225,0.886628,1.34428,0.0713818,156.441,11.3182
A1,9,00:24:17,19,1060.84,1.7473,269.491,0.183557,0.422848,5.4479,0.907999,1.34236,0.0618076,209.817,12.2691
A1,9,00:24:17,20,357.32,0.58854,135.347,0.245114,0.555811,4.07973,0.889223,1.34847,0.0923441,105.589,5.78613
A1,9,00:24:17,21,261.88,0.431341,108.828,0.277865,0.56154,3.59887,0.843269,1.35213,0.110647,92.724,7.16252
A1,9,00:24:17,22,808.96,1.33243,213.896,0.222194,0.566055,4.50057,0.736782,1.34312,0.0656233,169.877,11.6438
A1,9,00:24:17,23,1064.84,1.75389,246.003,0.221112,0.446137,4.5226,0.846178,1.34149,0.057443,195.736,12.8109
A1,9,00:24:17,24,977.24,1.60961,292.974,0.143071,0.389898,6.98952,0.891082,1.34249,0.0624408,195.263,13.5869
A1,9,00:24:17,25,456.56,0.751998,140.699,0.289819,0.495206,3.45043,0.922794,1.34895,0.094762,138.446,8.97518
A1,9,00:24:17,26,351.16,0.578394,146.443,0.205767,0.464399,4.85986,0.710968,1.34878,0.0938825,105.497,11.2039
A1,9,00:24:17,27,544.12,0.896217,127.023,0.42378,0.661946,2.35972,0.787335,1.34478,0.0739107,128.692,13.9028
A1,9,00:24:17,28,441.72,0.727555,148.801,0.250696,0.388291,3.98889,0.9262,1.34777,0.0888594,125.603,7.63356
A1,9,00:24:17,29,1182.48,1.94766,349.564,0.121605,0.417483,8.22335,0.853434,1.34064,0.053183,201.241,15.609
A1,9,00:24:17,30,475.44,0.783095,168.703,0.209924,0.514813,4.76363,0.518475,1.34586,0.0793244,120.685,7.86031
A1,9,00:24:17,31,381.56,0.628465,122.011,0.322087,0.545959,3.10475,0.875582,1.34841,0.0920431,112.384,7.16157
A1,9,00:24:17,32,377.6,0.621943,133.137,0.267699,0.572642,3.73554,0.75586,1.3471,0.085521,103.337,10.1555
A1,9,00:24:17,33,641.24,1.05618,199.305,0.202859,0.537809,4.92953,0.785564,1.34194,0.0596798,122.461,11.8986
A1,9,00:24:17,34,424.6,0.699356,124.63,0.343514,0.642554,2.91109,0.657927,1.34799,0.0899694,122.243,11.7596
A1,9,00:24:17,35,282.88,0.46593,86.2701,0.47763,0.660194,2.09367,0.713495,1.34363,0.0681569,61.6967,11.9442
A1,9,00:24:17,36,243.04,0.40031,147.578,0.140231,0.460477,7.13109,0.705993,1.34465,0.0732544,56.972,6.03041
A1,9,00:24:17,37,229.84,0.378568,110.39,0.237016,0.524174,4.21913,0.645156,1.35676,0.133813,98.4181,4.77332
A1,9,00:24:17,38,489.96,0.807011,145.411,0.291189,0.653908,3.4342,0.929959,1.34417,0.0708655,111.108,12.8644
A1,10,00:27:18,1,298.52,0.491691,117.733,0.270637,0.61072,3.69499,0.878386,1.34336,0.066811,63.8221,7.04234
A1,10,00:27:18,2,205.88,0.339104,93.8524,0.29372,0.601566,3.4046,0.78623,1.34635,0.0817718,53.8726,12.3812
A1,10,00:27:18,3,464.12,0.76445,160.717,0.225797,0.574747,4.42875,0.815202,1.34655,0.0827733,122.934,10.7439
A1,10,00:27:18,4,919.44,1.5144,216.933,0.245516,0.546661,4.07305,0.801917,1.34183,0.0591444,174.015,13.6888
A1,10,00:27:18,5,299.08,0.492613,113.322,0.292662,0.561336,3.41691,0.561315,1.35202,0.110121,105.392,4.80838
A1,10,00:27:18,6,673.84,1.10988,219.651,0.17551,0.449947,5.69768,0.969491,1.34644,0.0822109,177.27,10.6439
A1,10,00:27:18,7,761.84,1.25482,358.25,0.0745935,0.399036,13.406,0.918131,1.34428,0.0713963,174.056,8.85739
A1,10,00:27:18,8,321.08,0.528849,126.237,0.253191,0.522863,3.94958,0.934232,1.34477,0.0738411,75.8685,8.5721
A1,10,00:27:18,9,510.32,0.840545,186.746,0.183886,0.361222,5.43816,0.943059,1.34543,0.0771526,125.992,10.0362
A1,10,00:27:18,10,388.68,0.640193,111.948,0.389732,0.600259,2.56587,0.775722,1.35579,0.128952,160.388,5.05179
A1,10,00:27:18,11,805.0,1.32591,246.096,0.167031,0.534955,5.9869,0.953151,1.34561,0.0780537,201.066,8.31849
A1,10,00:27:18,12,797.4,1.31339,220.063,0.206916,0.528836,4.83288,0.888334,1.34472,0.0736158,187.844,7.71057
A1,10,00:27:18,13,542.32,0.893252,170.22,0.235205,0.647005,4.25162,0.743598,1.34781,0.089026,154.498,8.50709
A1,10,00:27:18,14,435.72,0.717672,134.159,0.304212,0.434157,3.28718,0.947463,1.34877,0.0938505,130.856,6.80246
A1,10,00:27:18,15,338.52,0.557575,126.198,0.267109,0.576813,3.74379,0.736817,1.34847,0.0923443,100.033,7.55218
A1,10,00:27:18,16,515.52,0.84911,134.645,0.357332,0.682808,2.79852,0.644183,1.34652,0.0826247,136.303,12.049
A1,10,00:27:18,17,272.4,0.448669,97.0288,0.363593,0.631725,2.75033,0.833561,1.35452,0.122583,106.854,6.4595
A1,10,00:27:18,18,1060.08,1.74605,259.867,0.197263,0.481837,5.06938,0.91076,1.34227,0.0613712,208.187,13.603
A1,10,00:27:18,19,376.32,0.619835,144.858,0.225361,0.555372,4.43732,0.910009,1.34817,0.0908298,109.379,7.63382
A1,10,00:27:18,20,665.72,1.0965,175.048,0.273015,0.559241,3.6628,0.870151,1.34467,0.0733684,156.297,11.1722
A1,10,00:27:18,21,263.92,0.434701,110.255,0.272827,0.543045,3.66533,0.826943,1.35254,0.112705,95.1841,6.22294
A1,10,00:27:18,22,827.48,1.36294,207.426,0.241681,0.578787,4.13769,0.730826,1.34326,0.0663028,175.566,11.1681
A1,10,00:27:18,23,1122.96,1.84962,271.304,0.191717,0.394076,5.21602,0.82874,1.34146,0.057293,205.881,12.5376
A1,10,00:27:18,24,936.68,1.5428,241.24,0.202256,0.393841,4.94422,0.922803,1.34261,0.0630361,188.943,13.2643
A1,10,00:27:18,25,451.36,0.743433,142.656,0.278709,0.508288,3.58797,0.903058,1.34972,0.0986108,142.429,9.74658
A1,10,00:27:18,26,375.68,0.618781,156.9,0.19177,0.547287,5.21457,0.585019,1.34797,0.0898265,107.987,9.49999
A1,10,00:27:18,27,538.84,0.887521,132.481,0.3858,0.664775,2.59202,0.767701,1.34488,0.0744046,128.295,12.767
A1,10,00:27:18,28,462.08,0.76109,142.104,0.287552,0.421806,3.47763,0.920451,1.34766,0.0882848,130.543,9.53819
A1,10,00:27:18,29,1200.6,1.9775,321.5,0.145964,0.515722,6.85099,0.825438,1.34053,0.052629,202.196,17.3729
A1,10,00:27:18,30,532.56,0.877177,195.056,0.175897,0.496199,5.68516,0.610692,1.34474,0.0737181,125.63,9.85817
A1,10,00:27:18,31,384.44,0.633209,135.594,0.262761,0.544841,3.80574,0.880582,1.34872,0.0936058,115.155,8.23379
A1,10,00:27:18,32,385.08,0.634263,131.345,0.280501,0.5936,3.56505,0.748011,1.34683,0.0841646,103.712,10.8788
A1,10,00:27:18,33,609.36,1.00367,167.542,0.272796,0.548301,3.66574,0.775887,1.34213,0.0606302,118.226,13.3541
A1,10,00:27:18,34,431.52,0.710754,117.643,0.391812,0.626481,2.55224,0.533335,1.34703,0.0851481,117.578,11.3541
A1,10,00:27:18,35,294.0,0.484246,87.9387,0.477746,0.603448,2.09316,0.693481,1.34393,0.0696698,65.5454,13.103
A1,10,00:27:18,36,245.4,0.404197,120.377,0.212813,0.445825,4.69896,0.714029,1.35699,0.134971,105.99,5.56472
A1,10,00:27:18,37,493.24,0.812413,147.854,0.283533,0.622778,3.52693,0.929139,1.34429,0.0714281,112.74,13.4356
A1,10,00:27:18,38,281.96,0.464415,164.256,0.131327,0.528807,7.61459,0.760156,1.34363,0.0681645,61.5029,6.47292
A1,11,00:30:17,1,662.32,1.0909,197.154,0.214126,0.504433,4.67016,0.970005,1.34682,0.0841192,178.284,11.2116
A1,11,00:30:17,2,302.28,0.497884,118.761,0.26932,0.550802,3.71306,0.888664,1.34348,0.0674204,65.2155,6.76412
A1,11,00:30:17,3,207.24,0.341344,82.9068,0.378881,0.658658,2.63935,0.756444,1.34578,0.07889,52.3173,12.6107
A1,11,00:30:17,4,481.6,0.793241,173.939,0.200033,0.562302,4.99917,0.812482,1.34594,0.0797118,122.845,9.58042
A1,11,00:30:17,5,935.56,1.54096,233.027,0.216505,0.549128,4.61882,0.813163,1.34192,0.0596131,178.469,14.218
A1,11,00:30:17,6,296.6,0.488528,117.847,0.268378,0.617145,3.72608,0.773909,1.35242,0.11212,106.415,3.92571
A1,11,00:30:17,7,958.0,1.57792,296.505,0.136934,0.514866,7.30281,0.906535,1.34313,0.0656566,201.277,8.45578
A1,11,00:30:17,8,314.0,0.517188,115.884,0.293825,0.512302,3.40338,0.929999,1.34538,0.0768852,77.2542,8.55413
A1,11,00:30:17,9,511.16,0.841929,210.847,0.144488,0.362217,6.921,0.924957,1.34549,0.0774403,126.67,10.9707
A1,11,00:30:17,10,176.48,0.290679,63.5955,0.548343,0.711613,1.82368,0.79102,1.35681,0.134031,75.692,4.7814
A1,11,00:30:17,11,206.08,0.339433,63.6098,0.640027,0.691358,1.56243,0.623136,1.35772,0.138618,91.4126,4.79923
A1,11,00:30:17,12,843.24,1.3889,263.108,0.153071,0.541747,6.5329,0.953129,1.34522,0.0760908,205.321,8.5944
A1,11,00:30:17,13,753.48,1.24105,212.317,0.210045,0.551822,4.76089,0.909732,1.3451,0.0754993,182.039,7.68598
A1,11,00:30:17,14,565.68,0.931729,154.603,0.297402,0.60638,3.36245,0.721707,1.34733,0.0866427,156.839,7.35132
A1,11,00:30:17,15,434.52,0.715696,153.521,0.231676,0.401263,4.31637,0.932736,1.34892,0.0946052,131.545,6.53374
A1,11,00:30:17,16,334.2,0.550459,121.79,0.283135,0.555223,3.53188,0.742488,1.34839,0.0919678,98.354,6.69841
A1,11,00:30:17,17,474.28,0.781184,112.621,0.469905,0.735865,2.12809,0.564813,1.34677,0.0838508,127.26,13.6312
A1,11,00:30:17,18,264.88,0.436282,93.6288,0.379699,0.561662,2.63366,0.827424,1.35444,0.12218,103.562,5.99484
A1,11,00:30:17,19,1078.08,1.7757,263.715,0.194801,0.481303,5.13343,0.88313,1.34202,0.0600936,207.314,12.6598
A1,11,00:30:17,20,672.04,1.10691,194.23,0.223857,0.520961,4.46714,0.876004,1.34439,0.0719627,154.758,10.9101
A1,11,00:30:17,21,345.96,0.569829,178.36,0.136659,0.586691,7.31748,0.884692,1.34925,0.0962289,106.532,6.90149
A1,11,00:30:17,22,280.04,0.461252,92.9968,0.406906,0.611976,2.45757,0.811328,1.35147,0.107353,96.2019,6.54114
A1,11,00:30:17,23,847.52,1.39595,233.052,0.196089,0.491156,5.09971,0.741781,1.34282,0.06409,173.816,11.2824
A1,11,00:30:17,24,1050.68,1.73057,224.261,0.262525,0.456278,3.80915,0.842525,1.34154,0.0577223,194.073,13.5464
A1,11,00:30:17,25,1033.88,1.7029,293.098,0.151235,0.391621,6.61221,0.877986,1.34217,0.0608653,201.368,12.9677
A1,11,00:30:17,26,518.24,0.85359,202.79,0.15836,0.303561,6.31471,0.842848,1.3481,0.0904986,150.08,9.10445
