"Well","Cycle","Time","Object Index","Area [um^2]","Area [%]","Perimeter [um]","Form factor","Extent","Compactness","Eccentricity","Characteristic RI","Characteristic dry mass density [pg / um^3]","Dry mass [pg]","Granularity"
"B1",180,"09:02:52",3,560.92,0.923888,152.775,0.302001,0.657894,3.31125,0.449803,1.34443,0.0721563,129.517,8.21416
"B1",180,"09:02:52",4,535.44,0.88192,165.557,0.245485,0.422938,4.07356,0.782405,1.34494,0.0746851,127.966,7.70238
"B1",180,"09:02:52",5,641,1.05579,205.64,0.190482,0.673093,5.24985,0.926015,1.34245,0.0622717,127.732,8.97256
"B1",181,"09:05:52",1,745.16,1.22735,213.399,0.205625,0.447705,4.86322,0.846574,1.34297,0.0648411,154.614,12.3021
"B1",181,"09:05:52",2,743.48,1.22458,217.489,0.197518,0.534386,5.06283,0.733971,1.34194,0.0597233,142.09,11.0151
"B1",181,"09:05:52",3,550.84,0.907286,144.857,0.329878,0.664239,3.03142,0.476869,1.34486,0.0743026,130.972,9.74203
"B1",181,"09:05:52",4,557.44,0.918157,188.216,0.19774,0.421345,5.05716,0.807356,1.34512,0.0755923,134.842,9.64103
"B1",181,"09:05:52",5,645.64,1.06343,225.075,0.160156,0.654781,6.24389,0.930576,1.34248,0.0624086,128.939,8.17026
"B1",182,"09:08:52",1,695.4,1.14539,203.294,0.211443,0.522637,4.7294,0.817598,1.34295,0.0647311,144.045,9.36458
"B1",182,"09:08:52",2,591.28,0.973894,168.136,0.262835,0.628486,3.80467,0.553401,1.34405,0.0702437,132.908,7.49467
"B1",182,"09:08:52",3,748.36,1.23262,194.01,0.249845,0.518485,4.00248,0.662782,1.34165,0.0582374,139.464,7.78181
"B1",182,"09:08:52",4,534.08,0.87968,177.551,0.212897,0.42582,4.69711,0.834398,1.34491,0.0745541,127.417,6.785
"B1",182,"09:08:52",5,650.76,1.07186,207.667,0.189625,0.657732,5.27357,0.93835,1.34257,0.0628714,130.925,8.0116
"B1",183,"09:11:52",1,681.44,1.1224,163.944,0.318601,0.53381,3.13873,0.830082,1.34311,0.0655688,142.98,9.23568
"B1",183,"09:11:52",2,767.16,1.26359,229.361,0.183256,0.545726,5.45686,0.654247,1.34164,0.0582028,142.883,7.54645
"B1",183,"09:11:52",3,579.4,0.954327,161.688,0.278504,0.628471,3.59062,0.553031,1.34422,0.071123,131.868,7.7248
"B1",183,"09:11:52",4,549.92,0.90577,194.769,0.182167,0.417517,5.48947,0.791111,1.34489,0.074428,130.974,6.84915
"B1",183,"09:11:52",5,698.68,1.15079,196.583,0.227194,0.702502,4.40153,0.930216,1.34267,0.063365,141.67,8.08356
"B1",184,"09:14:52",1,677.04,1.11515,168.18,0.3008,0.553843,3.32447,0.84253,1.34333,0.0666521,144.404,11.3558
"B1",184,"09:14:52",2,793.56,1.30707,244.68,0.166568,0.452759,6.00356,0.642858,1.34175,0.058751,149.192,8.74461
"B1",184,"09:14:52",3,591.48,0.974224,160.991,0.286778,0.621303,3.48702,0.555892,1.34449,0.0724729,137.172,9.26357
"B1",184,"09:14:52",4,569.32,0.937724,172.33,0.240905,0.442115,4.15102,0.786392,1.34463,0.0731369,133.242,8.82217
"B1",184,"09:14:52",5,750.84,1.2367,178.496,0.296141,0.695583,3.37677,0.930177,1.34264,0.0631971,151.843,8.2513
"B1",185,"09:17:58",1,709.64,1.16884,221.235,0.182196,0.505442,5.48859,0.803739,1.34324,0.0661862,150.299,11.8916
"B1",185,"09:17:58",2,629.72,1.03721,193.161,0.21209,0.623288,4.71498,0.480572,1.34421,0.0710488,143.171,9.10959
"B1",185,"09:17:58",3,705.88,1.16265,195.885,0.231174,0.559512,4.32575,0.743058,1.34215,0.0607711,137.271,9.24136
"B1",185,"09:17:58",4,544.4,0.896678,166.357,0.247199,0.411452,4.04533,0.815459,1.34513,0.0756445,131.779,8.99435
"B1",185,"09:17:58",5,742.36,1.22274,226.615,0.181655,0.693224,5.50495,0.935943,1.34271,0.0635611,150.993,7.85251
"B1",186,"09:20:52",1,716.92,1.18084,209.179,0.205895,0.496496,4.85684,0.824531,1.34312,0.0655879,150.468,10.6009
"B1",186,"09:20:52",2,616.8,1.01593,188.423,0.218316,0.506504,4.58053,0.477035,1.34417,0.0708418,139.825,8.38873
"B1",186,"09:20:52",3,750.32,1.23585,226.318,0.184085,0.526599,5.43229,0.70577,1.34193,0.0596581,143.241,8.1199
"B1",186,"09:20:52",4,763,1.25673,196.796,0.247572,0.6804,4.03922,0.927234,1.34264,0.0632039,154.319,8.14571
"B1",186,"09:20:52",5,520.52,0.857346,184.533,0.192087,0.494377,5.20598,0.844632,1.34515,0.075774,126.214,7.45153
"B1",187,"09:23:52",1,750.2,1.23565,185.72,0.273318,0.521668,3.65875,0.85362,1.34293,0.0646738,155.259,10.2213
"B1",187,"09:23:52",2,803.08,1.32275,234.279,0.183866,0.445028,5.43875,0.68257,1.34148,0.0573828,147.465,7.51746
"B1",187,"09:23:52",3,551.6,0.908537,158.846,0.274715,0.634023,3.64013,0.463588,1.3445,0.0725057,127.981,7.2763
"B1",187,"09:23:52",4,527.16,0.868282,180.021,0.204412,0.469622,4.89208,0.82334,1.34501,0.0750367,126.58,6.50278
"B1",187,"09:23:52",5,805.32,1.32644,220.564,0.208022,0.660748,4.80719,0.930126,1.34239,0.0619403,159.622,8.78422
"B1",188,"09:26:52",1,770.6,1.26925,197.073,0.249335,0.490578,4.01066,0.847464,1.34308,0.065386,161.237,12.8325
"B1",188,"09:26:52",2,795.64,1.31049,239.053,0.174959,0.478529,5.71561,0.66634,1.34196,0.0598164,152.295,10.2837
"B1",188,"09:26:52",3,579.8,0.954986,155.486,0.301374,0.657489,3.31813,0.434771,1.34473,0.0736434,136.635,10.0514
"B1",188,"09:26:52",4,533.8,0.879219,156.803,0.272822,0.459475,3.66539,0.796375,1.34547,0.0773365,132.103,9.21756
"B1",188,"09:26:52",5,766.84,1.26306,227.994,0.185383,0.64449,5.39425,0.935569,1.34253,0.062637,153.704,7.3019
"B1",189,"09:30:03",1,732.88,1.20712,181.056,0.280941,0.500191,3.55947,0.824381,1.34325,0.0662386,155.344,9.06837
"B1",189,"09:30:03",2,766.32,1.2622,258.209,0.144436,0.49927,6.92347,0.689489,1.34203,0.060126,147.443,7.36597
"B1",189,"09:30:03",3,587.36,0.967438,174.516,0.242352,0.675126,4.12624,0.388149,1.34449,0.0724318,136.139,7.55237
"B1",189,"09:30:03",4,552.84,0.91058,195.133,0.182451,0.427656,5.48093,0.823602,1.34517,0.0758485,134.183,7.12438
"B1",189,"09:30:03",5,769.36,1.26721,206.39,0.226967,0.657168,4.40594,0.927792,1.34233,0.0616291,151.728,7.05107
"B1",190,"09:32:52",1,724.36,1.19309,175.125,0.296802,0.527652,3.36924,0.840316,1.34335,0.0667383,154.696,11.1251
"B1",190,"09:32:52",2,763.32,1.25726,242.15,0.163586,0.523324,6.11299,0.699075,1.34226,0.061307,149.75,8.7512
"B1",190,"09:32:52",3,594.2,0.978704,147.692,0.342318,0.660252,2.92126,0.380741,1.34463,0.0731508,139.092,8.04385
"B1",190,"09:32:52",4,558.96,0.92066,178.2,0.221196,0.428204,4.52088,0.806059,1.34513,0.0756566,135.325,7.98602
"B1",190,"09:32:52",5,780.48,1.28552,236.029,0.176052,0.673292,5.68015,0.928414,1.34233,0.0616534,153.981,8.97663
"B1",191,"09:35:52",1,722.52,1.19006,185.292,0.264452,0.515791,3.78141,0.835256,1.34345,0.0672302,155.441,12.8701
"B1",191,"09:35:52",2,763.44,1.25746,223.354,0.192308,0.540144,5.19998,0.695975,1.34229,0.0614339,150.084,9.22388
"B1",191,"09:35:52",3,590.24,0.972181,156.597,0.302462,0.678437,3.3062,0.319789,1.34459,0.0729538,137.793,9.35738
"B1",191,"09:35:52",4,578.76,0.953273,195.767,0.189772,0.423219,5.26949,0.797949,1.34496,0.0748192,138.567,8.91883
"B1",191,"09:35:52",5,740.84,1.22023,212.826,0.205535,0.696488,4.86534,0.942464,1.34253,0.0626402,148.5,8.78205
"B1",192,"09:38:52",1,793.08,1.30628,214.635,0.216334,0.48208,4.62249,0.850653,1.34271,0.0635717,161.336,9.70793
"B1",192,"09:38:52",2,705.92,1.16272,214.068,0.19358,0.478785,5.16583,0.770576,1.34214,0.0607034,137.126,6.84825
"B1",192,"09:38:52",3,600.12,0.988455,162.923,0.284109,0.630908,3.51978,0.471811,1.34409,0.0704413,135.274,6.88549
"B1",192,"09:38:52",4,525.08,0.864857,172.877,0.220782,0.454379,4.52936,0.823123,1.34522,0.0760757,127.827,6.12882
"B1",192,"09:38:52",5,715.16,1.17794,225.152,0.17728,0.689776,5.64079,0.94116,1.34251,0.0625309,143.103,7.63238
"B1",193,"09:41:51",1,767.76,1.26457,203.5,0.232973,0.489905,4.29235,0.761307,1.343,0.0649925,159.676,11.7842
"B1",193,"09:41:51",2,779.24,1.28348,203.012,0.237596,0.512334,4.20882,0.737522,1.3421,0.0605181,150.906,9.13362
"B1",193,"09:41:51",3,595.36,0.980614,161.913,0.285381,0.659226,3.50408,0.47272,1.34447,0.0723311,137.802,8.98162
"B1",193,"09:41:51",4,540.76,0.890683,192.216,0.183922,0.415739,5.43708,0.832153,1.34545,0.0772433,133.664,8.28727
"B1",193,"09:41:51",5,710.48,1.17023,231.421,0.166708,0.616052,5.99851,0.935936,1.3425,0.0625125,142.124,8.05352
"B1",194,"09:44:52",1,749.16,1.23394,193.829,0.25058,0.50973,3.99075,0.812597,1.34302,0.0650878,156.036,10.5755
"B1",194,"09:44:52",2,738.76,1.21681,210.109,0.210293,0.47944,4.75526,0.764031,1.34228,0.0614001,145.152,7.31509
"B1",194,"09:44:52",3,585.4,0.964209,151.616,0.320016,0.659234,3.12484,0.315351,1.34429,0.0714526,133.851,7.47225
"B1",194,"09:44:52",4,526.48,0.867162,161.01,0.255203,0.434175,3.91846,0.822539,1.34553,0.0776703,130.854,5.90589
"B1",194,"09:44:52",5,717.88,1.18242,226.574,0.175729,0.650159,5.69059,0.93194,1.34225,0.0612353,140.671,6.87832
"B1",195,"09:47:57",1,744.76,1.22669,206.619,0.219223,0.43295,4.56156,0.826727,1.34296,0.0647803,154.386,10.27
"B1",195,"09:47:57",2,727.84,1.19882,226.691,0.177982,0.452637,5.61853,0.766316,1.34186,0.0592884,138.088,7.27706
"B1",195,"09:47:57",3,585.24,0.963946,148.327,0.334273,0.701121,2.99157,0.255637,1.34401,0.0700475,131.183,7.84427
"B1",195,"09:47:57",4,509.16,0.838635,172.247,0.215656,0.427033,4.63702,0.824318,1.34568,0.0783916,127.724,5.67839
"B1",195,"09:47:57",5,712.08,1.17286,211.294,0.20043,0.648005,4.98927,0.935224,1.34231,0.0615564,140.266,7.77053
"B1",196,"09:50:52",1,736.16,1.21253,229.311,0.175927,0.463064,5.68418,0.779761,1.34302,0.0650996,153.356,9.2422
"B1",196,"09:50:52",2,722.76,1.19045,249.272,0.146169,0.46602,6.84138,0.782371,1.34203,0.0601519,139.121,8.19108
"B1",196,"09:50:52",3,584.52,0.96276,160.797,0.284088,0.681259,3.52004,0.380423,1.34422,0.0710961,132.983,7.8605
"B1",196,"09:50:52",4,515.84,0.849637,170.716,0.222422,0.425218,4.49595,0.818676,1.34574,0.0786808,129.877,5.87244
"B1",196,"09:50:52",5,704.96,1.16114,230.408,0.16687,0.611944,5.99267,0.939312,1.34228,0.061411,138.535,6.52896
"B1",197,"09:53:51",1,712.2,1.17306,198.652,0.226792,0.48252,4.40934,0.770562,1.34319,0.065947,150.296,10.5366
"B1",197,"09:53:51",2,756.12,1.2454,253.309,0.148081,0.488601,6.75305,0.806758,1.34208,0.0603776,146.089,9.20066
"B1",197,"09:53:51",3,605.88,0.997942,178.654,0.238545,0.648833,4.19208,0.576138,1.34413,0.0706411,136.96,9.32087
"B1",197,"09:53:51",4,750.28,1.23578,241.562,0.161576,0.638971,6.18904,0.92876,1.34226,0.0612982,147.171,7.67974
"B1",197,"09:53:51",5,530.12,0.873158,163.627,0.248814,0.439219,4.01906,0.789736,1.34581,0.079048,134.096,7.04075
"B1",198,"09:56:52",1,770.04,1.26833,204.736,0.230853,0.493793,4.33176,0.758991,1.3429,0.0644869,158.904,11.3196
"B1",198,"09:56:52",2,792.48,1.30529,257.286,0.15044,0.500746,6.64715,0.783557,1.34201,0.0600429,152.265,9.95201
"B1",198,"09:56:52",3,564.32,0.929489,164.736,0.261312,0.581246,3.82684,0.474003,1.3447,0.0735031,132.734,8.80033
"B1",198,"09:56:52",4,527.2,0.868348,168.193,0.234192,0.469373,4.27,0.786527,1.3459,0.0795138,134.143,7.23144
"B1",198,"09:56:52",5,680.96,1.12161,205.293,0.203041,0.666667,4.92512,0.945678,1.34241,0.0620379,135.185,6.23562
"B1",199,"09:59:52",1,742.32,1.22267,213.102,0.205413,0.555629,4.86824,0.802886,1.34297,0.0648477,154.041,11.8462
"B1",199,"09:59:52",2,572.08,0.94227,193.346,0.192307,0.566865,5.20003,0.589171,1.34464,0.0731889,133.984,8.63951
"B1",199,"09:59:52",3,785.32,1.2935,248.486,0.159828,0.482336,6.25675,0.70411,1.34203,0.0601724,151.215,8.99897
"B1",199,"09:59:52",4,541.76,0.89233,184.675,0.199618,0.396162,5.00958,0.785094,1.34541,0.0770304,133.542,7.66612
"B1",199,"09:59:52",5,738.88,1.21701,237.968,0.163964,0.624476,6.09891,0.937409,1.34239,0.0619502,146.476,8.08033
"B1",200,"10:02:52",1,730.8,1.2037,252.06,0.144544,0.426132,6.91832,0.775188,1.34306,0.0652845,152.672,11.4099
"B1",200,"10:02:52",2,818.08,1.34746,246.219,0.169575,0.501828,5.89708,0.743665,1.34171,0.0585543,153.287,9.57497
"B1",200,"10:02:52",3,545,0.897667,147.307,0.315615,0.676011,3.16841,0.397446,1.3448,0.0739978,129.052,9.06261
"B1",200,"10:02:52",4,528.72,0.870852,158.929,0.263046,0.442266,3.80162,0.791052,1.34546,0.0773059,130.794,7.66901
"B1",200,"10:02:52",5,750.28,1.23578,237.541,0.167093,0.599189,5.9847,0.948193,1.34229,0.0614344,147.498,6.45697
"B1",201,"10:05:52",1,773.88,1.27465,226.435,0.189668,0.470364,5.27236,0.790241,1.34286,0.0642865,159.2,12.4323
"B1",201,"10:05:52",2,812.44,1.33817,252.789,0.159766,0.4522,6.25916,0.757349,1.3419,0.0595083,154.71,10.5353
"B1",201,"10:05:52",3,572.24,0.942534,160.018,0.280833,0.649977,3.56084,0.337934,1.34456,0.0727818,133.276,10.4119
"B1",201,"10:05:52",4,550.52,0.906759,190.077,0.191481,0.424784,5.22245,0.809144,1.34528,0.0763884,134.571,9.28405
"B1",201,"10:05:52",5,710.8,1.17075,199.334,0.224798,0.610569,4.44844,0.936948,1.3425,0.0624856,142.127,7.19491
"B1",202,"10:08:52",1,755,1.24356,219.014,0.197794,0.452312,5.05577,0.770011,1.34272,0.0636247,153.717,9.02532
"B1",202,"10:08:52",2,786.64,1.29567,236.306,0.177025,0.512576,5.64892,0.796276,1.34181,0.0590556,148.658,7.77928
"B1",202,"10:08:52",3,553.36,0.911436,143.649,0.336986,0.663183,2.96748,0.286195,1.34432,0.0715905,126.769,8.26739
"B1",202,"10:08:52",4,506.56,0.834352,150.127,0.282437,0.450917,3.54062,0.794171,1.34551,0.0775436,125.698,6.80627
"B1",202,"10:08:52",5,708.12,1.16634,243.651,0.149893,0.627165,6.67142,0.945735,1.34264,0.0631752,143.154,7.76669
"B1",203,"10:11:52",1,796.12,1.31129,260.115,0.147863,0.451315,6.76303,0.77141,1.3426,0.0629792,160.445,10.9262
"B1",203,"10:11:52",2,851.36,1.40227,242.832,0.181431,0.514653,5.51174,0.690845,1.34144,0.0572159,155.876,7.66686
"B1",203,"10:11:52",3,530.6,0.873948,147.422,0.306798,0.663184,3.25947,0.282633,1.34441,0.0720517,122.338,8.47668
"B1",203,"10:11:52",4,537.2,0.884819,188.532,0.189922,0.446535,5.26533,0.77905,1.34505,0.0752588,129.373,7.27109
"B1",203,"10:11:52",5,716.64,1.18037,246.343,0.148399,0.621889,6.7386,0.944469,1.34221,0.0610437,139.988,6.82365
"B1",204,"10:14:52",1,820.36,1.35121,239.672,0.179465,0.458917,5.57212,0.793211,1.3426,0.0630228,165.445,12.9343
"B1",204,"10:14:52",2,893.72,1.47204,240.032,0.194928,0.513987,5.13011,0.772721,1.34144,0.0572092,163.613,10.3424
"B1",204,"10:14:52",3,547.68,0.902081,147.265,0.317351,0.670749,3.15108,0.316235,1.34448,0.0724006,126.888,10.5762
"B1",204,"10:14:52",4,508.48,0.837515,167.13,0.228758,0.431867,4.37143,0.787049,1.34565,0.0782287,127.289,8.48035
"B1",204,"10:14:52",5,682.44,1.12404,209.157,0.196033,0.64369,5.10118,0.941263,1.34251,0.0625392,136.574,7.82683
"B1",205,"10:18:08",1,778.2,1.28177,192.718,0.263303,0.604118,3.7979,0.727392,1.34255,0.0627278,156.207,10.7928
"B1",205,"10:18:08",2,552.4,0.909855,192.436,0.187452,0.509312,5.33471,0.584055,1.34427,0.0713626,126.146,8.62482
"B1",205,"10:18:08",3,892.12,1.46941,265.856,0.158614,0.530758,6.30462,0.770132,1.34139,0.0569304,162.524,8.25272
"B1",205,"10:18:08",4,532.04,0.87632,192.277,0.180843,0.425932,5.52966,0.779427,1.34516,0.0757988,129.05,7.26272
"B1",205,"10:18:08",5,696.2,1.14671,242.259,0.149068,0.649828,6.70835,0.949245,1.34241,0.0620275,138.187,5.76695
"B1",206,"10:20:52",1,788.8,1.29923,186.685,0.284419,0.581368,3.51594,0.774118,1.34253,0.0626527,158.145,10.7012
"B1",206,"10:20:52",2,834.08,1.37381,236.328,0.187667,0.523946,5.32858,0.724688,1.34157,0.0578468,154.396,8.40294
"B1",206,"10:20:52",3,536.08,0.882975,154.77,0.281233,0.599803,3.55577,0.475929,1.34439,0.0719295,123.392,8.52049
"B1",206,"10:20:52",4,576.12,0.948924,257.737,0.108985,0.346226,9.17554,0.710383,1.34463,0.0731438,134.847,7.58308
"B1",206,"10:20:52",5,660.96,1.08866,233.974,0.151723,0.621156,6.59096,0.949095,1.34251,0.0625664,132.332,7.11797
"B1",207,"10:23:52",1,825.48,1.35964,246.59,0.170594,0.470327,5.86187,0.766365,1.34274,0.063677,168.205,12.7759
"B1",207,"10:23:52",2,869.96,1.43291,273.606,0.146035,0.52387,6.84765,0.722963,1.34165,0.0582398,162.132,10.3414
"B1",207,"10:23:52",3,541.64,0.892132,159.319,0.268155,0.623607,3.72919,0.293538,1.34461,0.0730645,126.639,10.1481
"B1",207,"10:23:52",4,527.92,0.869534,185.441,0.192915,0.398406,5.18363,0.772725,1.34575,0.0787524,133.04,8.5069
"B1",207,"10:23:52",5,662.12,1.09057,253.812,0.129159,0.590651,7.74241,0.946193,1.34246,0.0622977,131.995,5.8663
"B1",208,"10:26:52",1,781.08,1.28651,214.158,0.214011,0.481209,4.67267,0.773413,1.3428,0.0640195,160.014,11.0873
"B1",208,"10:26:52",2,838.52,1.38112,256.862,0.159707,0.460199,6.26145,0.745509,1.34179,0.0589361,158.141,10.3251
"B1",208,"10:26:52",3,538.2,0.886466,143.195,0.329837,0.706522,3.0318,0.385194,1.34444,0.0721824,124.315,10.6614
"B1",208,"10:26:52",4,517,0.851548,169.71,0.225573,0.434541,4.43315,0.799441,1.34576,0.0787897,130.35,8.46736
"B1",208,"10:26:52",5,705.08,1.16133,219.588,0.183752,0.644262,5.44212,0.943386,1.34269,0.0634657,143.195,8.49956
"B1",209,"10:29:52",1,841.16,1.38547,226.027,0.206903,0.502846,4.83317,0.726309,1.34242,0.0620982,167.15,13.7627
"B1",209,"10:29:52",2,547.56,0.901883,168.067,0.2436,0.57257,4.1051,0.450737,1.34455,0.0727323,127.441,13.0118
"B1",209,"10:29:52",3,872.76,1.43752,262.428,0.159251,0.553754,6.27939,0.721334,1.34166,0.0582854,162.781,10.9353
"B1",209,"10:29:52",4,514.88,0.848056,165.984,0.234846,0.422643,4.25812,0.792006,1.34573,0.0786496,129.584,9.81151
"B1",209,"10:29:52",5,734.24,1.20936,209.771,0.20968,0.632966,4.76918,0.937617,1.34232,0.061606,144.747,7.38293
"B1",210,"10:32:52",1,851.6,1.40267,210.593,0.241301,0.473869,4.1442,0.777056,1.3422,0.0609833,166.187,12.2511
"B1",210,"10:32:52",2,849.68,1.3995,242.846,0.181052,0.480002,5.52328,0.768111,1.34153,0.0576446,156.734,9.74558
"B1",210,"10:32:52",3,525.84,0.866108,154.769,0.275865,0.666363,3.62496,0.339403,1.34481,0.0740389,124.584,10.4343
"B1",210,"10:32:52",4,521.24,0.858532,172.37,0.220457,0.443593,4.53603,0.786995,1.34528,0.0764235,127.472,8.86805
"B1",210,"10:32:52",5,714.84,1.17741,210.659,0.202423,0.606249,4.94015,0.937509,1.34247,0.0623295,142.578,8.63424
"B1",211,"10:35:52",1,829.68,1.36656,205.323,0.247312,0.538013,4.04347,0.747544,1.34207,0.0603529,160.235,11.0088
"B1",211,"10:35:52",2,885.84,1.45906,219.228,0.231618,0.540094,4.31746,0.759356,1.34139,0.0569526,161.443,9.51413
"B1",211,"10:35:52",3,517.12,0.851746,146.002,0.304849,0.69386,3.28031,0.419924,1.34483,0.0741404,122.686,8.63384
"B1",211,"10:35:52",4,509.92,0.839887,174.78,0.209764,0.41213,4.76726,0.805317,1.34537,0.0768745,125.44,7.45462
"B1",211,"10:35:52",5,748.92,1.23354,239.492,0.164083,0.613829,6.09448,0.940903,1.34245,0.0622564,149.2,8.47492
"B1",212,"10:38:52",1,840.84,1.38494,224.353,0.209924,0.518653,4.76364,0.733561,1.34223,0.061157,164.554,13.1292
"B1",212,"10:38:52",2,551,0.907549,186.097,0.199933,0.542857,5.00168,0.561045,1.34469,0.0734264,129.466,11.3304
"B1",212,"10:38:52",3,911.64,1.50156,289.361,0.136821,0.558671,7.30881,0.739888,1.3415,0.0574846,167.697,10.2874
"B1",212,"10:38:52",4,763.92,1.25825,236.898,0.171055,0.598308,5.84608,0.940647,1.34228,0.0614083,150.115,7.21766
"B1",212,"10:38:52",5,514.44,0.847331,168.427,0.227888,0.437806,4.38811,0.778243,1.34555,0.0777729,128.03,9.71292
"B1",213,"10:41:52",1,888.6,1.46361,248.219,0.181237,0.439492,5.51764,0.775429,1.34217,0.0608292,172.969,13.8159
"B1",213,"10:41:52",2,891.16,1.46782,253.445,0.174341,0.468953,5.7359,0.742079,1.34128,0.0564211,160.897,11.8038
"B1",213,"10:41:52",3,512.16,0.843576,154.446,0.269814,0.678322,3.70626,0.427933,1.34492,0.0746189,122.294,11.2426
"B1",213,"10:41:52",4,522,0.859783,166.274,0.237264,0.436017,4.21472,0.778974,1.34524,0.0761803,127.252,10.0068
"B1",213,"10:41:52",5,699.88,1.15277,198.294,0.223673,0.661938,4.47082,0.939091,1.34242,0.0621187,139.122,5.87747
"B1",214,"10:44:52",1,815.44,1.34311,268.177,0.142481,0.446122,7.01848,0.783805,1.34251,0.0625317,163.171,11.3865
"B1",214,"10:44:52",2,893.32,1.47138,227.692,0.216531,0.5613,4.61827,0.764024,1.34121,0.0560627,160.262,9.21551
"B1",214,"10:44:52",3,501.88,0.826644,148.533,0.285866,0.615049,3.49814,0.406825,1.34504,0.0752106,120.789,9.18368
"B1",214,"10:44:52",4,763.48,1.25752,194.983,0.252356,0.643961,3.96265,0.935311,1.34229,0.0614478,150.125,5.88876
"B1",214,"10:44:52",5,516.72,0.851087,153.789,0.274546,0.436404,3.64237,0.785827,1.34538,0.0768788,127.119,7.1846
"B1",215,"10:47:57",1,757.04,1.24692,208.516,0.218802,0.503753,4.57035,0.809196,1.34314,0.0657079,159.179,12.8398
"B1",215,"10:47:57",2,910.84,1.50024,268.443,0.158836,0.573173,6.2958,0.739657,1.34155,0.0577577,168.346,10.5854
"B1",215,"10:47:57",3,521.52,0.858993,161.618,0.250899,0.566475,3.98567,0.508453,1.34515,0.0757348,126.391,11.7083
"B1",215,"10:47:57",4,521.36,0.858729,189.355,0.182724,0.399816,5.47274,0.784881,1.34549,0.0774357,129.19,9.96316
"B1",215,"10:47:57",5,707.08,1.16463,205.77,0.209853,0.585835,4.76525,0.937637,1.34261,0.0630268,142.608,7.12853
"B1",216,"10:50:52",1,764.12,1.25858,199.515,0.241225,0.520319,4.14551,0.808731,1.34305,0.0652412,159.527,13.7433
"B1",216,"10:50:52",2,881.56,1.45201,268.402,0.153776,0.48363,6.50296,0.698834,1.3416,0.0579939,163.6,11.4837
"B1",216,"10:50:52",3,523.8,0.862748,172.551,0.221075,0.573437,4.52335,0.5741,1.34527,0.0763424,127.962,11.5138
"B1",216,"10:50:52",4,693.92,1.14295,215.097,0.188474,0.547083,5.30577,0.943135,1.3426,0.0630212,139.941,6.90873
"B1",216,"10:50:52",5,565.6,0.931597,213.106,0.156505,0.43792,6.38959,0.816377,1.3451,0.0754817,136.616,10.8811
"B1",217,"10:53:52",1,771.44,1.27063,217.85,0.204267,0.50786,4.89555,0.807839,1.34283,0.0641303,158.313,9.75747
"B1",217,"10:53:52",2,861.92,1.41966,234.161,0.197537,0.525638,5.06234,0.732522,1.34148,0.0573948,158.303,8.08104
"B1",217,"10:53:52",3,507.76,0.836329,167.998,0.226078,0.562303,4.42325,0.574693,1.34535,0.0767287,124.671,8.7099
"B1",217,"10:53:52",4,511.88,0.843115,173.591,0.213463,0.428051,4.68466,0.785832,1.34546,0.0772998,126.618,7.98175
"B1",217,"10:53:52",5,684.56,1.12754,205.79,0.203129,0.615612,4.92297,0.943912,1.34271,0.0635547,139.223,7.21493
"B1",218,"10:56:52",1,813.28,1.33955,205.873,0.24113,0.498639,4.14715,0.823489,1.34278,0.0639207,166.353,13.125
"B1",218,"10:56:52",2,867.68,1.42915,243.941,0.183232,0.482742,5.45757,0.765929,1.34163,0.0581646,161.498,10.7324
"B1",218,"10:56:52",3,495.16,0.815575,143.891,0.300532,0.577594,3.32743,0.26472,1.34592,0.0796235,126.164,10.9595
"B1",218,"10:56:52",4,678.28,1.11719,228.552,0.163173,0.602337,6.12847,0.938703,1.34273,0.0636646,138.184,6.9416
"B1",218,"10:56:52",5,504.48,0.830926,168.971,0.222039,0.45349,4.50372,0.805407,1.34594,0.07971,128.679,10.0898
"B1",219,"10:59:52",1,807.08,1.32934,232.251,0.188023,0.43047,5.31849,0.813569,1.34261,0.0630576,162.856,11.3984
"B1",219,"10:59:52",2,917.2,1.51072,282.771,0.144147,0.522442,6.93737,0.76849,1.34141,0.0570499,167.444,8.20001
"B1",219,"10:59:52",3,462.48,0.761748,136.704,0.310988,0.629739,3.21556,0.294991,1.34623,0.0811581,120.109,7.97068
"B1",219,"10:59:52",4,495.6,0.8163,150.099,0.276431,0.438119,3.61754,0.796326,1.34562,0.0781103,123.877,7.6377
"B1",219,"10:59:52",5,682.48,1.12411,200.183,0.214016,0.641622,4.67256,0.94849,1.34237,0.0618284,135.029,6.56394
"B1",220,"11:02:52",1,849.88,1.39983,209.048,0.244385,0.499636,4.09191,0.817974,1.34221,0.0610655,166.075,9.57858
"B1",220,"11:02:52",2,827.16,1.36241,224.864,0.20557,0.484944,4.86452,0.743315,1.3414,0.0569796,150.82,7.63392
"B1",220,"11:02:52",3,471.84,0.777165,131.696,0.341866,0.586428,2.92512,0.26874,1.3459,0.079494,120.027,7.86315
"B1",220,"11:02:52",4,486.56,0.80141,145.243,0.289837,0.468964,3.45021,0.810686,1.34565,0.0782697,121.865,6.55433
"B1",220,"11:02:52",5,704.32,1.16008,186.891,0.253399,0.683647,3.94634,0.942974,1.34257,0.062827,141.601,8.46942
"B1",221,"11:05:52",1,860.64,1.41756,230.485,0.203585,0.471532,4.91195,0.821533,1.34232,0.0615859,169.611,11.3754
